DELIVERY_ID,VEHICLE_ID,ROUTE_ID,HUB_ID,DELIVERY_DATE,DEPARTURE_TIME,ARRIVAL_TIME,PACKAGE_COUNT,TOTAL_WEIGHT_KG,TOTAL_VOLUME_M3,DELIVERY_SUCCESS_COUNT,DELIVERY_FAIL_COUNT,FAIL_REASON,DRIVER_NAME,STATUS
DLV0000203,VHC011,RTE001,HUB001,2023-01-10,22:21,04:17,80,1000.0,4.38,75,5,배송불가지역,서준영,PARTIAL
DLV0000204,VHC022,RTE005,HUB002,2023-01-10,07:25,08:22,3,47.7,0.09,3,0,,전성국,COMPLETED
DLV0000205,VHC024,RTE016,HUB002,2023-01-10,20:07,01:59,40,500.0,2.29,39,1,반송요청,조현우,PARTIAL
DLV0000206,VHC019,RTE006,HUB003,2023-01-10,07:28,09:24,3,50.0,0.1,3,0,,이준기,COMPLETED
DLV0000207,VHC003,RTE014,HUB006,2023-01-10,12:50,14:44,362,4647.2,21.16,347,15,주소불명,김도현,PARTIAL
DLV0000208,VHC021,RTE016,HUB002,2023-01-10,21:34,,3,50.0,0.1,3,0,,장민수,IN_TRANSIT
DLV0000209,VHC013,RTE019,HUB007,2023-01-10,10:41,11:41,70,1000.0,3.92,68,2,배송불가지역,송경훈,PARTIAL
DLV0000210,VHC022,RTE013,HUB007,2023-01-10,09:16,10:50,4,50.0,0.1,4,0,,전성국,COMPLETED
DLV0000211,VHC019,RTE008,HUB004,2023-01-10,10:09,11:22,3,47.0,0.09,3,0,,이준기,COMPLETED
DLV0000212,VHC004,RTE010,HUB001,2023-01-10,08:19,09:25,323,5000.0,21.83,299,24,주소불명,김민재,PARTIAL
DLV0000213,VHC018,RTE016,HUB002,2023-01-10,20:02,01:50,250,3149.7,14.09,237,13,수취인부재,유재석,PARTIAL
DLV0000214,VHC012,RTE004,HUB001,2023-01-10,23:10,01:15,72,942.0,4.44,69,3,주소불명,성동일,PARTIAL
DLV0000215,VHC016,RTE008,HUB004,2023-01-10,06:47,08:09,304,4000.0,15.97,285,19,반송요청,오영택,PARTIAL
DLV0000216,VHC020,RTE014,HUB006,2023-01-10,09:36,11:53,3,50.0,0.09,3,0,,임현우,COMPLETED
DLV0000217,VHC006,RTE012,HUB007,2023-01-10,13:24,15:07,680,10038.2,42.83,631,49,배송불가지역,노재현,PARTIAL
DLV0000218,VHC013,RTE012,HUB007,2023-01-10,13:37,14:56,77,1000.0,4.5,72,5,배송불가지역,송경훈,PARTIAL
DLV0000219,VHC004,RTE008,HUB004,2023-01-10,10:08,11:42,306,4012.2,19.83,290,16,반송요청,김민재,PARTIAL
DLV0000220,VHC017,RTE019,HUB007,2023-01-10,11:08,12:23,292,4000.0,18.0,276,16,반송요청,우성진,PARTIAL
DLV0000221,VHC021,RTE002,HUB001,2023-01-10,22:35,02:13,3,50.0,0.09,3,0,,장민수,COMPLETED
DLV0000222,VHC023,RTE016,HUB002,2023-01-10,19:18,,32,500.0,2.37,31,1,수취인부재,정도영,IN_TRANSIT
DLV0000223,VHC008,RTE019,HUB007,2023-01-10,13:32,14:08,668,11000.0,50.08,623,45,반송요청,문준호,PARTIAL
DLV0000224,VHC019,RTE012,HUB007,2023-01-10,10:27,12:23,3,50.0,0.1,3,0,,이준기,COMPLETED
DLV0000225,VHC008,RTE010,HUB001,2023-01-10,09:55,11:00,863,10533.8,44.94,800,63,수취인부재,문준호,PARTIAL
DLV0000226,VHC008,RTE007,HUB005,2023-01-10,07:39,08:44,842,11000.0,47.85,787,55,반송요청,문준호,PARTIAL
DLV0000227,VHC007,RTE002,HUB001,2023-01-10,22:36,02:34,762,11000.0,50.41,733,29,배송불가지역,류한수,PARTIAL
DLV0000228,VHC023,RTE004,HUB001,2023-01-10,22:55,01:14,28,462.9,2.16,28,0,,정도영,COMPLETED
DLV0000229,VHC005,RTE008,HUB004,2023-01-10,09:09,10:35,282,3931.5,17.68,262,20,반송요청,나성식,PARTIAL
DLV0000230,VHC014,RTE015,HUB008,2023-01-11,11:29,13:28,54,910.3,4.11,52,2,배송불가지역,안재원,PARTIAL
DLV0000231,VHC001,RTE003,HUB001,2023-01-11,23:25,04:00,370,5000.0,24.57,353,17,수취인부재,강민호,PARTIAL
DLV0000232,VHC007,RTE016,HUB002,2023-01-11,20:57,02:41,661,11000.0,47.71,623,38,반송요청,류한수,PARTIAL
DLV0000233,VHC004,RTE015,HUB008,2023-01-11,10:44,13:13,262,4613.3,20.34,249,13,반송요청,김민재,PARTIAL
DLV0000234,VHC011,RTE006,HUB003,2023-01-11,08:42,10:02,78,1000.0,3.91,75,3,수취인부재,서준영,PARTIAL
DLV0000235,VHC014,RTE010,HUB001,2023-01-11,06:13,06:44,74,1000.0,4.21,72,2,수취인부재,안재원,PARTIAL
DLV0000236,VHC008,RTE017,HUB006,2023-01-11,19:30,20:32,798,9631.2,45.03,742,56,반송요청,문준호,PARTIAL
DLV0000237,VHC025,RTE004,HUB001,2023-01-11,23:43,01:53,27,391.6,1.78,26,1,주소불명,최성훈,PARTIAL
DLV0000238,VHC001,RTE006,HUB003,2023-01-11,10:43,12:06,326,5000.0,24.39,314,12,반송요청,강민호,PARTIAL
DLV0000239,VHC004,RTE005,HUB002,2023-01-11,07:15,08:01,374,5000.0,23.17,345,29,배송불가지역,김민재,PARTIAL
DLV0000240,VHC019,RTE010,HUB001,2023-01-11,08:13,09:04,3,50.0,0.1,3,0,,이준기,COMPLETED
DLV0000241,VHC025,RTE013,HUB007,2023-01-11,12:07,13:35,30,375.8,1.93,28,2,반송요청,최성훈,PARTIAL
DLV0000242,VHC003,RTE017,HUB006,2023-01-11,22:26,23:44,394,4766.1,21.98,376,18,반송요청,김도현,PARTIAL
DLV0000243,VHC017,RTE003,HUB001,2023-01-11,22:32,03:22,210,2605.4,10.58,204,6,수취인부재,우성진,PARTIAL
DLV0000244,VHC015,RTE014,HUB006,2023-01-11,09:19,11:38,73,915.7,3.94,69,4,배송불가지역,양상현,PARTIAL
DLV0000245,VHC005,RTE019,HUB007,2023-01-11,11:44,13:05,309,4803.9,24.08,290,19,수취인부재,나성식,PARTIAL
DLV0000246,VHC008,RTE002,HUB001,2023-01-11,22:42,02:33,653,11000.0,45.41,614,39,수취인부재,문준호,PARTIAL
DLV0000247,VHC004,RTE001,HUB001,2023-01-11,21:23,03:17,367,5000.0,22.07,339,28,배송불가지역,김민재,PARTIAL
DLV0000248,VHC010,RTE004,HUB001,2023-01-11,22:45,01:00,829,10098.9,48.29,793,36,수취인부재,백승재,PARTIAL
DLV0000249,VHC017,RTE015,HUB008,2023-01-11,11:49,14:01,269,3329.5,15.31,259,10,주소불명,우성진,PARTIAL
DLV0000250,VHC025,RTE004,HUB001,2023-01-11,21:30,00:01,29,443.5,1.9,27,2,주소불명,최성훈,PARTIAL
DLV0000251,VHC006,RTE002,HUB001,2023-01-11,21:26,00:55,756,11000.0,51.9,718,38,배송불가지역,노재현,PARTIAL
DLV0000252,VHC003,RTE012,HUB007,2023-01-11,12:04,14:02,278,4460.9,19.19,267,11,수취인부재,김도현,PARTIAL
DLV0000253,VHC011,RTE011,HUB001,2023-01-11,10:15,11:28,54,805.1,3.35,52,2,배송불가지역,서준영,PARTIAL
DLV0000254,VHC017,RTE007,HUB005,2023-01-11,06:14,07:42,296,4000.0,18.0,285,11,반송요청,우성진,PARTIAL
DLV0000255,VHC024,RTE001,HUB001,2023-01-11,21:13,02:37,40,485.4,2.38,38,2,배송불가지역,조현우,PARTIAL
DLV0000256,VHC017,RTE002,HUB001,2023-01-11,23:26,02:58,326,4000.0,16.31,316,10,주소불명,우성진,PARTIAL
DLV0000257,VHC025,RTE003,HUB001,2023-01-11,22:42,03:06,34,500.0,2.44,33,1,수취인부재,최성훈,PARTIAL
DLV0000258,VHC012,RTE013,HUB007,2023-01-12,10:08,11:33,73,1000.0,4.11,70,3,수취인부재,성동일,PARTIAL
DLV0000259,VHC005,RTE004,HUB001,2023-01-12,22:19,00:47,284,4215.9,19.63,268,16,주소불명,나성식,PARTIAL
DLV0000260,VHC003,RTE006,HUB003,2023-01-12,08:09,09:34,382,5000.0,24.77,360,22,주소불명,김도현,PARTIAL
DLV0000261,VHC013,RTE013,HUB007,2023-01-12,12:54,14:28,67,1000.0,4.06,62,5,수취인부재,송경훈,PARTIAL
DLV0000262,VHC008,RTE004,HUB001,2023-01-12,21:12,23:14,726,11000.0,45.65,704,22,주소불명,문준호,PARTIAL
DLV0000263,VHC022,RTE003,HUB001,2023-01-12,21:12,01:47,3,47.2,0.1,3,0,,전성국,COMPLETED
DLV0000264,VHC005,RTE003,HUB001,2023-01-12,21:10,01:45,397,5000.0,22.91,385,12,반송요청,나성식,PARTIAL
DLV0000265,VHC025,RTE013,HUB007,2023-01-12,11:17,12:19,33,479.3,2.24,32,1,주소불명,최성훈,PARTIAL
DLV0000266,VHC021,RTE008,HUB004,2023-01-12,06:17,07:51,3,50.0,0.1,3,0,,장민수,COMPLETED
DLV0000267,VHC022,RTE017,HUB006,2023-01-12,21:50,22:57,2,50.0,0.1,2,0,,전성국,COMPLETED
DLV0000268,VHC017,RTE012,HUB007,2023-01-12,13:14,,318,4000.0,16.7,306,12,배송불가지역,우성진,IN_TRANSIT
DLV0000269,VHC010,RTE002,HUB001,2023-01-12,21:06,00:31,841,11000.0,47.92,792,49,주소불명,백승재,PARTIAL
DLV0000270,VHC019,RTE002,HUB001,2023-01-12,22:22,02:27,3,50.0,0.1,3,0,,이준기,COMPLETED
DLV0000271,VHC006,RTE006,HUB003,2023-01-12,08:36,10:18,650,9053.1,42.69,619,31,수취인부재,노재현,PARTIAL
DLV0000272,VHC007,RTE016,HUB002,2023-01-12,18:33,00:32,752,9827.7,39.84,728,24,주소불명,류한수,PARTIAL
DLV0000273,VHC021,RTE007,HUB005,2023-01-12,08:03,,3,50.0,0.09,3,0,,장민수,IN_TRANSIT
DLV0000274,VHC020,RTE005,HUB002,2023-01-12,08:45,09:48,3,50.0,0.1,3,0,,임현우,COMPLETED
DLV0000275,VHC004,RTE011,HUB001,2023-01-12,08:11,09:23,305,3919.5,17.28,282,23,반송요청,김민재,PARTIAL
DLV0000276,VHC021,RTE012,HUB007,2023-01-12,11:08,12:20,2,45.6,0.08,2,0,,장민수,COMPLETED
DLV0000277,VHC024,RTE013,HUB007,2023-01-12,13:14,14:13,38,500.0,2.41,37,1,배송불가지역,조현우,PARTIAL
DLV0000278,VHC017,RTE005,HUB002,2023-01-12,08:28,,248,3094.0,12.8,237,11,수취인부재,우성진,IN_TRANSIT
DLV0000279,VHC007,RTE008,HUB004,2023-01-12,09:28,11:32,803,11000.0,52.0,750,53,수취인부재,류한수,PARTIAL
DLV0000280,VHC015,RTE016,HUB002,2023-01-12,19:28,01:55,78,1000.0,4.16,73,5,주소불명,양상현,PARTIAL
DLV0000281,VHC001,RTE011,HUB001,2023-01-13,06:35,08:09,299,3783.5,17.37,277,22,주소불명,강민호,PARTIAL
DLV0000282,VHC012,RTE016,HUB002,2023-01-13,19:03,00:56,73,1000.0,4.41,69,4,반송요청,성동일,PARTIAL
DLV0000283,VHC007,RTE014,HUB006,2023-01-13,11:15,13:06,804,11000.0,51.79,770,34,배송불가지역,류한수,PARTIAL
DLV0000284,VHC019,RTE016,HUB002,2023-01-13,22:30,04:13,2,40.1,0.08,2,0,,이준기,COMPLETED
DLV0000285,VHC006,RTE010,HUB001,2023-01-13,09:57,10:25,898,11000.0,45.4,836,62,반송요청,노재현,PARTIAL
DLV0000286,VHC019,RTE013,HUB007,2023-01-13,11:28,12:34,2,49.9,0.09,2,0,,이준기,COMPLETED
DLV0000287,VHC010,RTE002,HUB001,2023-01-13,23:14,03:11,622,10070.1,41.38,583,39,반송요청,백승재,PARTIAL
DLV0000288,VHC018,RTE014,HUB006,2023-01-13,12:19,14:37,325,4000.0,18.0,306,19,주소불명,유재석,PARTIAL
DLV0000289,VHC024,RTE002,HUB001,2023-01-13,21:48,01:51,33,500.0,2.5,31,2,주소불명,조현우,PARTIAL
DLV0000290,VHC006,RTE007,HUB005,2023-01-13,07:52,09:31,841,10738.4,47.45,775,66,반송요청,노재현,PARTIAL
DLV0000291,VHC010,RTE011,HUB001,2023-01-13,10:20,11:30,875,11000.0,44.9,832,43,반송요청,백승재,PARTIAL
DLV0000292,VHC001,RTE017,HUB006,2023-01-13,18:36,20:00,378,4798.2,21.11,356,22,수취인부재,강민호,PARTIAL
DLV0000293,VHC019,RTE012,HUB007,2023-01-13,12:02,13:35,3,50.0,0.1,3,0,,이준기,COMPLETED
DLV0000294,VHC021,RTE013,HUB007,2023-01-13,12:58,14:12,2,46.1,0.08,2,0,,장민수,COMPLETED
DLV0000295,VHC012,RTE010,HUB001,2023-01-13,07:19,08:06,61,1000.0,4.5,58,3,주소불명,성동일,PARTIAL
DLV0000296,VHC012,RTE009,HUB001,2023-01-13,09:48,10:38,74,1000.0,3.91,71,3,반송요청,성동일,PARTIAL
DLV0000297,VHC002,RTE017,HUB006,2023-01-13,19:12,20:04,380,4710.1,23.36,361,19,수취인부재,권태양,PARTIAL
DLV0000298,VHC002,RTE008,HUB004,2023-01-13,09:32,11:33,265,3260.6,15.03,255,10,배송불가지역,권태양,PARTIAL
DLV0000299,VHC023,RTE001,HUB001,2023-01-13,23:35,04:55,29,443.0,2.08,27,2,반송요청,정도영,PARTIAL
DLV0000300,VHC010,RTE003,HUB001,2023-01-13,21:41,02:04,667,9552.7,39.86,628,39,주소불명,백승재,PARTIAL
DLV0000301,VHC022,RTE014,HUB006,2023-01-13,12:58,14:37,3,50.0,0.1,3,0,,전성국,COMPLETED
DLV0000302,VHC001,RTE008,HUB004,2023-01-13,09:57,11:27,298,5000.0,22.78,275,23,배송불가지역,강민호,PARTIAL
DLV0000303,VHC010,RTE007,HUB005,2023-01-13,06:32,08:18,727,11000.0,52.0,691,36,수취인부재,백승재,PARTIAL
DLV0000304,VHC013,RTE019,HUB007,2023-01-13,11:17,12:33,71,1000.0,4.09,69,2,수취인부재,송경훈,PARTIAL
DLV0000305,VHC022,RTE010,HUB001,2023-01-14,10:25,11:25,2,33.5,0.06,2,0,,전성국,COMPLETED
DLV0000306,VHC025,RTE001,HUB001,2023-01-14,23:02,05:07,27,497.2,2.24,26,1,반송요청,최성훈,PARTIAL
DLV0000307,VHC007,RTE011,HUB001,2023-01-14,10:19,11:46,626,8353.6,37.79,583,43,배송불가지역,류한수,PARTIAL
DLV0000308,VHC019,RTE006,HUB003,2023-01-14,10:48,12:51,2,34.7,0.07,2,0,,이준기,COMPLETED
DLV0000309,VHC012,RTE003,HUB001,2023-01-14,22:16,02:53,45,602.8,2.78,43,2,배송불가지역,성동일,PARTIAL
DLV0000310,VHC004,RTE016,HUB002,2023-01-14,19:32,01:50,206,3260.3,15.75,194,12,반송요청,김민재,PARTIAL
DLV0000311,VHC018,RTE010,HUB001,2023-01-14,09:36,10:53,198,3420.2,13.55,183,15,배송불가지역,유재석,PARTIAL
DLV0000312,VHC005,RTE011,HUB001,2023-01-14,08:40,09:46,300,3932.7,17.03,287,13,주소불명,나성식,PARTIAL
DLV0000313,VHC007,RTE006,HUB003,2023-01-14,10:27,12:00,587,7613.8,36.25,547,40,주소불명,류한수,PARTIAL
DLV0000314,VHC017,RTE013,HUB007,2023-01-14,13:12,,160,2439.1,10.93,148,12,배송불가지역,우성진,IN_TRANSIT
DLV0000315,VHC001,RTE008,HUB004,2023-01-14,07:04,08:32,226,3908.1,17.83,219,7,배송불가지역,강민호,PARTIAL
DLV0000316,VHC011,RTE015,HUB008,2023-01-14,11:57,14:19,56,887.7,3.67,52,4,주소불명,서준영,PARTIAL
DLV0000317,VHC006,RTE013,HUB007,2023-01-14,13:32,14:45,444,5937.7,29.39,426,18,수취인부재,노재현,PARTIAL
DLV0000318,VHC022,RTE002,HUB001,2023-01-14,23:03,02:50,2,38.6,0.08,2,0,,전성국,COMPLETED
DLV0000319,VHC001,RTE002,HUB001,2023-01-14,23:09,02:58,280,4067.0,18.83,264,16,반송요청,강민호,PARTIAL
DLV0000320,VHC001,RTE010,HUB001,2023-01-14,09:53,10:44,249,3140.1,14.98,234,15,주소불명,강민호,PARTIAL
DLV0000321,VHC021,RTE004,HUB001,2023-01-14,22:53,00:45,2,38.9,0.07,2,0,,장민수,COMPLETED
DLV0000322,VHC024,RTE014,HUB006,2023-01-14,12:21,13:51,23,286.9,1.36,23,0,,조현우,COMPLETED
DLV0000323,VHC003,RTE004,HUB001,2023-01-14,23:46,01:41,297,4763.3,20.95,287,10,수취인부재,김도현,PARTIAL
DLV0000324,VHC008,RTE015,HUB008,2023-01-14,09:54,12:19,693,9557.3,42.6,669,24,주소불명,문준호,PARTIAL
DLV0000325,VHC012,RTE014,HUB006,2023-01-14,10:21,12:14,57,719.4,3.24,56,1,주소불명,성동일,PARTIAL
DLV0000326,VHC021,RTE009,HUB001,2023-01-14,09:25,10:09,3,38.0,0.08,3,0,,장민수,COMPLETED
DLV0000327,VHC014,RTE016,HUB002,2023-01-14,19:06,01:19,58,932.4,4.24,56,2,수취인부재,안재원,PARTIAL
DLV0000328,VHC006,RTE013,HUB007,2023-01-15,12:58,14:39,639,10027.4,48.47,592,47,주소불명,노재현,PARTIAL
DLV0000329,VHC016,RTE002,HUB001,2023-01-15,23:55,03:35,165,2642.9,10.14,153,12,주소불명,오영택,PARTIAL
DLV0000330,VHC024,RTE004,HUB001,2023-01-15,21:53,00:23,25,409.8,1.94,24,1,반송요청,조현우,PARTIAL
DLV0000331,VHC021,RTE002,HUB001,2023-01-15,22:55,02:47,2,35.5,0.07,2,0,,장민수,COMPLETED
DLV0000332,VHC012,RTE008,HUB004,2023-01-15,09:52,11:28,47,652.3,2.79,45,2,반송요청,성동일,PARTIAL
DLV0000333,VHC020,RTE015,HUB008,2023-01-15,09:06,10:49,2,31.5,0.06,2,0,,임현우,COMPLETED
DLV0000334,VHC019,RTE001,HUB001,2023-01-15,23:35,05:23,2,49.6,0.1,2,0,,이준기,COMPLETED
DLV0000335,VHC012,RTE012,HUB007,2023-01-15,11:45,13:02,59,1000.0,4.5,57,2,반송요청,성동일,PARTIAL
DLV0000336,VHC023,RTE008,HUB004,2023-01-15,06:02,07:40,20,283.0,1.38,19,1,배송불가지역,정도영,PARTIAL
DLV0000337,VHC024,RTE014,HUB006,2023-01-15,10:29,12:09,21,332.9,1.48,20,1,반송요청,조현우,PARTIAL
DLV0000338,VHC012,RTE004,HUB001,2023-01-15,22:29,01:02,57,708.1,3.11,54,3,수취인부재,성동일,PARTIAL
DLV0000339,VHC005,RTE016,HUB002,2023-01-15,22:49,04:40,200,3291.8,15.81,190,10,반송요청,나성식,PARTIAL
DLV0000340,VHC020,RTE006,HUB003,2023-01-15,08:32,10:06,2,36.4,0.07,2,0,,임현우,COMPLETED
DLV0000341,VHC021,RTE008,HUB004,2023-01-15,07:08,08:57,2,41.2,0.09,2,0,,장민수,COMPLETED
DLV0000342,VHC025,RTE017,HUB006,2023-01-15,19:13,20:10,23,380.7,1.95,22,1,주소불명,최성훈,PARTIAL
DLV0000343,VHC013,RTE005,HUB002,2023-01-15,06:48,07:55,62,1000.0,4.5,59,3,배송불가지역,송경훈,PARTIAL
DLV0000344,VHC020,RTE014,HUB006,2023-01-15,12:51,,2,48.4,0.09,2,0,,임현우,IN_TRANSIT
DLV0000345,VHC004,RTE001,HUB001,2023-01-15,22:43,04:40,244,3011.0,12.97,234,10,주소불명,김민재,PARTIAL
DLV0000346,VHC024,RTE010,HUB001,2023-01-15,10:24,11:30,22,341.2,1.57,21,1,주소불명,조현우,PARTIAL
DLV0000347,VHC024,RTE010,HUB001,2023-01-15,10:03,,28,344.9,1.6,27,1,배송불가지역,조현우,IN_TRANSIT
DLV0000348,VHC010,RTE007,HUB005,2023-01-15,10:34,11:38,599,9999.3,48.41,557,42,배송불가지역,백승재,PARTIAL
DLV0000349,VHC025,RTE007,HUB005,2023-01-15,07:47,09:01,23,306.1,1.51,23,0,,최성훈,COMPLETED
DLV0000350,VHC015,RTE009,HUB001,2023-01-15,09:45,10:17,52,677.2,2.95,50,2,배송불가지역,양상현,PARTIAL
DLV0000351,VHC012,RTE002,HUB001,2023-01-15,21:50,01:30,58,914.4,4.19,56,2,배송불가지역,성동일,PARTIAL
DLV0000352,VHC006,RTE017,HUB006,2023-01-15,20:14,21:31,457,6876.6,30.34,432,25,수취인부재,노재현,PARTIAL
DLV0000353,VHC012,RTE012,HUB007,2023-01-15,09:42,11:06,46,829.3,3.63,44,2,수취인부재,성동일,PARTIAL
DLV0000354,VHC022,RTE008,HUB004,2023-01-15,06:24,08:15,3,50.0,0.09,3,0,,전성국,COMPLETED
DLV0000355,VHC001,RTE017,HUB006,2023-01-15,20:57,21:56,295,4216.7,21.31,280,15,수취인부재,강민호,PARTIAL
DLV0000356,VHC003,RTE004,HUB001,2023-01-15,21:42,23:35,219,3893.9,18.64,213,6,수취인부재,김도현,PARTIAL
DLV0000357,VHC004,RTE007,HUB005,2023-01-16,07:01,08:12,341,5000.0,25.0,318,23,수취인부재,김민재,PARTIAL
DLV0000358,VHC003,RTE003,HUB001,2023-01-16,22:26,03:12,268,4497.0,21.62,253,15,주소불명,김도현,PARTIAL
DLV0000359,VHC015,RTE011,HUB001,2023-01-16,10:02,10:47,52,842.3,3.63,49,3,수취인부재,양상현,PARTIAL
DLV0000360,VHC018,RTE004,HUB001,2023-01-16,22:25,00:08,243,3918.7,17.13,233,10,반송요청,유재석,PARTIAL
DLV0000361,VHC006,RTE019,HUB007,2023-01-16,10:19,11:38,645,10635.9,50.75,599,46,배송불가지역,노재현,PARTIAL
DLV0000362,VHC025,RTE012,HUB007,2023-01-16,09:36,11:17,40,489.0,2.5,39,1,수취인부재,최성훈,PARTIAL
DLV0000363,VHC003,RTE010,HUB001,2023-01-16,07:11,08:20,291,4800.7,23.89,280,11,주소불명,김도현,PARTIAL
DLV0000364,VHC007,RTE004,HUB001,2023-01-16,23:35,01:53,632,10624.9,51.25,587,45,반송요청,류한수,PARTIAL
DLV0000365,VHC010,RTE004,HUB001,2023-01-16,21:18,23:48,637,9876.5,48.57,607,30,주소불명,백승재,PARTIAL
DLV0000366,VHC012,RTE016,HUB002,2023-01-16,20:27,02:25,65,1000.0,4.1,62,3,배송불가지역,성동일,PARTIAL
DLV0000367,VHC008,RTE014,HUB006,2023-01-16,12:28,14:14,664,9404.7,43.83,634,30,반송요청,문준호,PARTIAL
DLV0000368,VHC019,RTE004,HUB001,2023-01-16,21:57,23:53,2,44.8,0.09,2,0,,이준기,COMPLETED
DLV0000369,VHC022,RTE003,HUB001,2023-01-16,23:37,04:20,3,50.0,0.1,3,0,,전성국,COMPLETED
DLV0000370,VHC002,RTE019,HUB007,2023-01-16,11:25,12:36,299,5000.0,23.95,281,18,주소불명,권태양,PARTIAL
DLV0000371,VHC025,RTE010,HUB001,2023-01-16,07:54,09:11,28,420.6,1.83,27,1,수취인부재,최성훈,PARTIAL
DLV0000372,VHC023,RTE006,HUB003,2023-01-16,09:22,,37,481.4,2.12,35,2,주소불명,정도영,IN_TRANSIT
DLV0000373,VHC017,RTE008,HUB004,2023-01-16,09:30,11:29,215,3065.5,11.84,207,8,배송불가지역,우성진,PARTIAL
DLV0000374,VHC002,RTE011,HUB001,2023-01-16,10:34,11:36,275,4909.6,23.98,263,12,배송불가지역,권태양,PARTIAL
DLV0000375,VHC014,RTE012,HUB007,2023-01-16,13:25,15:23,69,1000.0,3.9,67,2,주소불명,안재원,PARTIAL
DLV0000376,VHC017,RTE016,HUB002,2023-01-16,18:32,00:25,315,3800.2,17.55,299,16,주소불명,우성진,PARTIAL
DLV0000377,VHC006,RTE006,HUB003,2023-01-16,06:30,08:07,692,11000.0,45.43,664,28,배송불가지역,노재현,PARTIAL
DLV0000378,VHC020,RTE006,HUB003,2023-01-16,10:10,11:49,3,50.0,0.09,3,0,,임현우,COMPLETED
DLV0000379,VHC020,RTE005,HUB002,2023-01-16,10:36,12:05,2,36.4,0.06,2,0,,임현우,COMPLETED
DLV0000380,VHC025,RTE010,HUB001,2023-01-16,07:14,08:10,40,500.0,2.43,38,2,반송요청,최성훈,PARTIAL
DLV0000381,VHC020,RTE006,HUB003,2023-01-16,09:38,11:02,3,50.0,0.09,3,0,,임현우,COMPLETED
DLV0000382,VHC014,RTE005,HUB002,2023-01-16,07:38,08:45,55,730.7,3.36,52,3,반송요청,안재원,PARTIAL
DLV0000383,VHC021,RTE002,HUB001,2023-01-16,23:08,02:49,3,50.0,0.1,3,0,,장민수,COMPLETED
DLV0000384,VHC001,RTE014,HUB006,2023-01-16,12:50,14:38,339,4823.9,20.71,320,19,주소불명,강민호,PARTIAL
DLV0000385,VHC015,RTE005,HUB002,2023-01-17,08:12,,59,991.1,4.5,57,2,반송요청,양상현,IN_TRANSIT
DLV0000386,VHC025,RTE001,HUB001,2023-01-17,22:23,03:58,34,441.8,1.88,32,2,배송불가지역,최성훈,PARTIAL
DLV0000387,VHC020,RTE009,HUB001,2023-01-17,09:48,10:47,2,45.6,0.09,2,0,,임현우,COMPLETED
DLV0000388,VHC019,RTE016,HUB002,2023-01-17,22:22,04:25,2,44.1,0.08,2,0,,이준기,COMPLETED
DLV0000389,VHC005,RTE004,HUB001,2023-01-17,23:25,01:50,373,5000.0,24.75,359,14,주소불명,나성식,PARTIAL
DLV0000390,VHC021,RTE002,HUB001,2023-01-17,21:30,01:05,2,50.0,0.09,2,0,,장민수,COMPLETED
DLV0000391,VHC003,RTE009,HUB001,2023-01-17,10:41,11:49,293,3664.6,15.71,279,14,반송요청,김도현,PARTIAL
DLV0000392,VHC021,RTE002,HUB001,2023-01-17,21:54,01:49,4,50.0,0.1,4,0,,장민수,COMPLETED
DLV0000393,VHC011,RTE007,HUB005,2023-01-17,06:23,07:17,53,826.9,3.55,51,2,주소불명,서준영,PARTIAL
DLV0000394,VHC006,RTE003,HUB001,2023-01-17,23:00,03:15,904,11000.0,47.87,860,44,주소불명,노재현,PARTIAL
DLV0000395,VHC003,RTE019,HUB007,2023-01-17,10:38,11:32,303,5000.0,25.0,289,14,배송불가지역,김도현,PARTIAL
DLV0000396,VHC014,RTE001,HUB001,2023-01-17,22:07,04:10,59,865.4,3.39,58,1,배송불가지역,안재원,PARTIAL
DLV0000397,VHC019,RTE009,HUB001,2023-01-17,08:49,09:43,3,50.0,0.1,3,0,,이준기,COMPLETED
DLV0000398,VHC020,RTE001,HUB001,2023-01-17,21:43,03:38,3,45.1,0.08,3,0,,임현우,COMPLETED
DLV0000399,VHC015,RTE012,HUB007,2023-01-17,12:43,14:13,67,816.0,3.73,65,2,수취인부재,양상현,PARTIAL
DLV0000400,VHC019,RTE006,HUB003,2023-01-17,07:31,08:55,3,46.9,0.1,3,0,,이준기,COMPLETED
DLV0000401,VHC008,RTE009,HUB001,2023-01-17,06:07,07:13,640,8471.8,36.04,602,38,주소불명,문준호,PARTIAL
DLV0000402,VHC023,RTE016,HUB002,2023-01-17,20:39,03:09,35,500.0,2.4,34,1,반송요청,정도영,PARTIAL
DLV0000403,VHC017,RTE006,HUB003,2023-01-18,06:33,08:10,327,4000.0,16.31,314,13,주소불명,우성진,PARTIAL
DLV0000404,VHC019,RTE002,HUB001,2023-01-18,21:44,01:13,3,48.3,0.1,3,0,,이준기,COMPLETED
DLV0000405,VHC001,RTE001,HUB001,2023-01-18,21:35,03:01,362,5000.0,21.75,345,17,배송불가지역,강민호,PARTIAL
DLV0000406,VHC021,RTE011,HUB001,2023-01-18,08:23,09:20,3,47.3,0.08,3,0,,장민수,COMPLETED
DLV0000407,VHC006,RTE005,HUB002,2023-01-18,10:27,11:19,898,11000.0,52.0,839,59,주소불명,노재현,PARTIAL
